id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,pass_cross,pass_switch,clearance_head,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,shot_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,shot_first_time,pass_goal_assist,clearance_aerial_won,pass_deflected,pass_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_cut_back,pass_miscommunication,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,dribble_no_touch,pass_straight,timestamp_seconds
d6a62760-9403-4eb3-901f-4feea0739225,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,352.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 24}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5cf37e48-fb91-4279-84fd-2b375765081a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bd5a50d1-83a9-45e8-8f7f-bb07b7abdd96,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['6f0c4822-239d-4a1b-ac59-29c38490dd94'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6f0c4822-239d-4a1b-ac59-29c38490dd94,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,322,Eibar,,,['bd5a50d1-83a9-45e8-8f7f-bb07b7abdd96'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
31ad200d-972c-4a06-ad7c-152e65b8578c,5,1,00:00:00.500,0,0,2,0.486053,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['0fb170d0-078b-4eec-bd0f-93535060bf53'],True,"[61.0, 40.1]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6566.0,Borja González Tomás,7.283543,1.4191909,1.0,Ground Pass,"[62.1, 47.3]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
0fb170d0-078b-4eec-bd0f-93535060bf53,6,1,00:00:00.986,0,0,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['31ad200d-972c-4a06-ad7c-152e65b8578c'],,"[62.1, 47.3]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
0318204e-f23e-4493-ba61-f1ab39499285,7,1,00:00:00.986,0,0,2,1.397421,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['03874a60-1451-44b3-9403-ede0dd55dad3'],True,"[61.2, 41.3]",6566.0,Borja González Tomás,23.0,Center Forward,6775.0,Daniel García Carrillo,3.9115214,-2.1375256,1.0,Ground Pass,"[59.1, 38.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
03874a60-1451-44b3-9403-ede0dd55dad3,8,1,00:00:02.383,0,2,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['0318204e-f23e-4493-ba61-f1ab39499285'],,"[59.1, 38.0]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.383
dd445101-ad1b-4de8-8ffc-b5fd3d1f976a,9,1,00:00:04.078,0,4,2,1.558912,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['a4951807-804c-4166-9328-c636d5beed2e'],,"[49.2, 33.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,27239.0,Aleksandar Pantić,30.093521,2.1670938,1.0,Ground Pass,"[32.3, 58.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.078
a4951807-804c-4166-9328-c636d5beed2e,10,1,00:00:05.637,0,5,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['dd445101-ad1b-4de8-8ffc-b5fd3d1f976a'],,"[32.3, 58.4]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.637
e4a29635-c2d5-4bd8-a298-6b574431b9a2,11,1,00:00:05.637,0,5,2,1.577496,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['01a2c6b0-b72b-4771-aa79-fca845a41857', 'a4951807-804c-4166-9328-c636d5beed2e']",,"[32.3, 58.4]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,"[32.3, 58.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.637
01a2c6b0-b72b-4771-aa79-fca845a41857,12,1,00:00:07.214,0,7,2,1.633776,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['43c4d791-3f73-4620-a406-139d56b2af1f'],,"[32.3, 58.4]",27239.0,Aleksandar Pantić,5.0,Left Center Back,6837.0,Mauro Javier Dos Santos,35.162766,-1.6305542,1.0,Ground Pass,"[30.2, 23.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.214
43c4d791-3f73-4620-a406-139d56b2af1f,13,1,00:00:08.848,0,8,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['01a2c6b0-b72b-4771-aa79-fca845a41857'],,"[30.2, 23.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.848
ff13d9cb-e8b9-4e58-a2bb-476352305b53,14,1,00:00:08.848,0,8,2,5.007173,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['43c4d791-3f73-4620-a406-139d56b2af1f', '5cd78c17-e82d-454d-b76e-3286edb1936d']",,"[30.2, 23.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[40.5, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.848
5cd78c17-e82d-454d-b76e-3286edb1936d,15,1,00:00:13.855,0,13,2,2.934427,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['50ac42fc-bba4-4ac7-9110-2dc620a465bf'],,"[40.5, 76.1]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,27239.0,Aleksandar Pantić,29.614355,-1.6587048,1.0,Ground Pass,"[37.9, 46.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.855
50ac42fc-bba4-4ac7-9110-2dc620a465bf,16,1,00:00:16.789,0,16,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['5cd78c17-e82d-454d-b76e-3286edb1936d'],,"[37.9, 46.6]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.789
be61d303-effe-4eb3-94e8-4eb8f0bc98c3,17,1,00:00:16.789,0,16,2,3.534199,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['50ac42fc-bba4-4ac7-9110-2dc620a465bf', '9839f9d1-3359-4666-9002-c535af51f2be', 'eade683d-3e83-4e62-b5f7-039a43b892b1']",,"[37.9, 46.6]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,"[35.5, 19.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.789
9839f9d1-3359-4666-9002-c535af51f2be,18,1,00:00:19.285,0,19,2,1.073884,17,Pressure,322,Eibar,9,From Kick Off,221,Levante UD,,,"['be61d303-effe-4eb3-94e8-4eb8f0bc98c3', 'eade683d-3e83-4e62-b5f7-039a43b892b1']",,"[86.0, 57.3]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.285
eade683d-3e83-4e62-b5f7-039a43b892b1,19,1,00:00:20.324,0,20,2,1.267406,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['9839f9d1-3359-4666-9002-c535af51f2be'],,"[35.5, 19.4]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,20.408821,-1.1466019,1.0,Ground Pass,"[43.9, 0.8]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.324
e85405f4-d8bd-46c5-b834-937d69bc4b14,20,1,00:00:35.682,0,35,3,0.990149,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['07ea1597-44f4-4fc7-8170-1de0183b77d9'],,"[69.8, 80.0]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,23970.0,José María Martín-Bejarano Serrano,10.3,-1.5707964,2.0,Low Pass,"[69.8, 69.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.682
07ea1597-44f4-4fc7-8170-1de0183b77d9,21,1,00:00:36.673,0,36,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['e85405f4-d8bd-46c5-b834-937d69bc4b14'],,"[69.8, 69.7]",23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.673
465af3b2-82b4-4b31-8a49-a2196696a8f7,22,1,00:00:36.673,0,36,3,0.08,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['07ea1597-44f4-4fc7-8170-1de0183b77d9', 'e9fce8c1-510a-4b8c-85dc-fbdc0ea1541a']",,"[69.8, 69.7]",23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,,,,,,,,,,,,"[69.8, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.673
e9fce8c1-510a-4b8c-85dc-fbdc0ea1541a,23,1,00:00:36.753,0,36,3,0.650677,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['56700501-9689-4956-8714-e62cb188922d'],,"[69.8, 69.7]",23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,6668.0,José Luis Morales Nogales,5.731492,1.4659194,2.0,Low Pass,"[70.4, 75.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.753
56700501-9689-4956-8714-e62cb188922d,24,1,00:00:37.403,0,37,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['e9fce8c1-510a-4b8c-85dc-fbdc0ea1541a'],,"[70.4, 75.4]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.403
564716c0-5d09-49f2-b3c6-8c830c9598c8,25,1,00:00:37.403,0,37,3,0.08,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['56700501-9689-4956-8714-e62cb188922d', '9800c2a9-b0da-43be-95e1-76b2db4ba3bf']",,"[70.4, 75.4]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[70.0, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.403
9800c2a9-b0da-43be-95e1-76b2db4ba3bf,26,1,00:00:37.483,0,37,3,1.538887,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['79cb523e-b546-4013-b5e9-3b735c281776'],,"[70.0, 75.4]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,6647.0,Zouhair Feddal,25.879143,-2.110553,1.0,Ground Pass,"[56.7, 53.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.483
79cb523e-b546-4013-b5e9-3b735c281776,27,1,00:00:39.022,0,39,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['9800c2a9-b0da-43be-95e1-76b2db4ba3bf'],,"[56.7, 53.2]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.022
f8905a96-fb66-4dea-a3fd-4b907ecdcd37,28,1,00:00:39.022,0,39,3,1.556386,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['79cb523e-b546-4013-b5e9-3b735c281776', 'e8c27a4f-107e-423b-a275-b0d6b71de301']",,"[56.7, 53.2]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,"[56.1, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.022
e8c27a4f-107e-423b-a275-b0d6b71de301,29,1,00:00:40.579,0,40,3,2.765677,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['b5bb3d17-fc7a-46c1-bcd4-6da667b661bb'],,"[56.1, 39.1]",6647.0,Zouhair Feddal,4.0,Center Back,6784.0,Antonio García Aranda,41.55394,-1.0877755,1.0,Ground Pass,"[75.4, 2.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.579
b5bb3d17-fc7a-46c1-bcd4-6da667b661bb,30,1,00:00:43.344,0,43,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['e8c27a4f-107e-423b-a275-b0d6b71de301'],,"[75.4, 2.3]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.344
662cea74-be34-4913-b28a-0dcf35658c6a,31,1,00:00:43.344,0,43,3,2.4732,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['61fd28f1-d68a-4e7f-b10a-dd0b6fd93cd6', 'b5bb3d17-fc7a-46c1-bcd4-6da667b661bb']",,"[75.4, 2.3]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,"[86.0, 6.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.344
61fd28f1-d68a-4e7f-b10a-dd0b6fd93cd6,32,1,00:00:45.817,0,45,3,1.28292,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['2fa4f3b2-0d5d-4c7b-b950-dd6812ee6d96'],,"[86.0, 6.8]",6784.0,Antonio García Aranda,8.0,Left Wing Back,5678.0,Jefferson Andrés Lerma Solís,14.556098,-0.22164956,1.0,Ground Pass,"[100.2, 3.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.817
36d590bf-6d0e-45b9-b9b5-b8b4ecd44632,33,1,00:00:46.824,0,46,3,3.278594,17,Pressure,221,Levante UD,4,From Throw In,322,Eibar,,,"['2fa4f3b2-0d5d-4c7b-b950-dd6812ee6d96', 'eb109fba-db91-4b4e-ad2f-5549d22b2f41']",,"[19.5, 76.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.824
2fa4f3b2-0d5d-4c7b-b950-dd6812ee6d96,34,1,00:00:47.100,0,47,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,"['36d590bf-6d0e-45b9-b9b5-b8b4ecd44632', '61fd28f1-d68a-4e7f-b10a-dd0b6fd93cd6']",,"[100.2, 3.6]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1
eb109fba-db91-4b4e-ad2f-5549d22b2f41,35,1,00:00:47.100,0,47,3,3.006456,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['2fa4f3b2-0d5d-4c7b-b950-dd6812ee6d96', '36d590bf-6d0e-45b9-b9b5-b8b4ecd44632', 'd31fb36d-2085-4e09-9436-7d93716fbc09']",,"[100.2, 3.6]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,"[103.6, 0.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1
d31fb36d-2085-4e09-9436-7d93716fbc09,36,1,00:00:50.107,0,50,3,0.0,38,Miscontrol,221,Levante UD,4,From Throw In,221,Levante UD,,,,,"[103.6, 0.8]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.107
c6893927-0a80-46ad-bb16-54409900de80,37,1,00:01:03.946,1,3,4,2.059533,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['10589b29-9475-44b0-ae49-b585b65a342c'],,"[29.3, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,24.622145,-0.13443021,3.0,High Pass,"[53.7, 76.7]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.946
10589b29-9475-44b0-ae49-b585b65a342c,38,1,00:01:06.005,1,6,4,1.463698,30,Pass,322,Eibar,4,From Throw In,221,Levante UD,,,"['c6893927-0a80-46ad-bb16-54409900de80', 'fcb3b6db-5066-4e69-918d-a366dfdc168f']",,"[66.4, 3.4]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,10.375452,0.18416382,3.0,High Pass,"[76.6, 5.3]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.005
3cfc69ad-6c12-4491-bafa-af2d5f7451dd,39,1,00:01:07.469,1,7,4,0.0,4,Duel,322,Eibar,4,From Throw In,221,Levante UD,,,['fcb3b6db-5066-4e69-918d-a366dfdc168f'],,"[76.6, 5.3]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.469
fcb3b6db-5066-4e69-918d-a366dfdc168f,40,1,00:01:07.469,1,7,4,1.171197,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['10589b29-9475-44b0-ae49-b585b65a342c', '3cfc69ad-6c12-4491-bafa-af2d5f7451dd', 'b0be73b6-ccf4-4c4b-9b06-1b47839e5c9a']",,"[43.5, 74.8]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6566.0,Borja González Tomás,10.480935,0.124354996,3.0,High Pass,"[53.9, 76.1]",,,66.0,Recovery,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.469
b0be73b6-ccf4-4c4b-9b06-1b47839e5c9a,41,1,00:01:08.640,1,8,4,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['fcb3b6db-5066-4e69-918d-a366dfdc168f'],,"[53.9, 76.1]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64
