id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_technique_id,pass_technique_name,pass_straight,clearance_head,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,off_camera,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_nutmeg,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,shot_first_time,miscontrol_aerial_won,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,pass_through_ball,ball_recovery_recovery_failure,block_offensive,pass_goal_assist,shot_one_on_one,timestamp_seconds
f43398b4-36c3-4c58-a057-c4aa1de23590,296,1,00:06:00.261,6,0,12,2.173559,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['8eb31b88-5a01-4af8-9657-97a47a643872'],"[18.5, 29.6]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,5186.0,Denis Cheryshev,30.140007,-0.9266316,1.0,Ground Pass,"[36.6, 5.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.261
8eb31b88-5a01-4af8-9657-97a47a643872,297,1,00:06:02.434,6,2,12,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['f43398b4-36c3-4c58-a057-c4aa1de23590'],"[36.6, 5.5]",5186.0,Denis Cheryshev,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.434
ee20fa4b-116a-42ee-8664-08798c470e0a,298,1,00:06:02.434,6,2,12,2.407485,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['3389f819-2a4f-460c-b047-911f3aef3601', '8eb31b88-5a01-4af8-9657-97a47a643872']","[36.6, 5.5]",5186.0,Denis Cheryshev,16.0,Left Midfield,,,,,,,,,,,,"[47.1, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.434
3389f819-2a4f-460c-b047-911f3aef3601,299,1,00:06:04.842,6,4,12,1.467759,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f5517f73-2b12-4d17-8df5-63b8ac84b342'],"[47.1, 6.6]",5186.0,Denis Cheryshev,16.0,Left Midfield,6596.0,José Luis Gayà Peña,15.037287,-0.24175286,1.0,Ground Pass,"[61.7, 3.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.842
f5517f73-2b12-4d17-8df5-63b8ac84b342,300,1,00:06:06.309,6,6,12,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['3389f819-2a4f-460c-b047-911f3aef3601'],"[61.7, 3.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.309
63759fbf-9572-4dd2-8af0-239da00d6824,301,1,00:06:06.309,6,6,12,0.047097,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4d4accd8-538a-43ba-b8a5-d875ded99d0f', 'f5517f73-2b12-4d17-8df5-63b8ac84b342']","[61.7, 3.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[61.7, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.309
4d4accd8-538a-43ba-b8a5-d875ded99d0f,302,1,00:06:06.357,6,6,12,1.446496,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['40d70a7a-ebe7-41e7-8bf1-57c4545b8cca'],"[61.7, 3.5]",6596.0,José Luis Gayà Peña,6.0,Left Back,10802.0,André Filipe Tavares Gomes,13.724431,2.3252766,1.0,Ground Pass,"[52.3, 13.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.357
40d70a7a-ebe7-41e7-8bf1-57c4545b8cca,303,1,00:06:07.803,6,7,12,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['4d4accd8-538a-43ba-b8a5-d875ded99d0f'],"[52.3, 13.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.803
9c6f41de-b207-4ad8-a2ca-0cf70144e1fe,304,1,00:06:07.803,6,7,12,2.248886,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['40d70a7a-ebe7-41e7-8bf1-57c4545b8cca', '58feba72-134b-4bd9-ac45-565ee3e743aa']","[52.3, 13.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[44.9, 14.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.803
58feba72-134b-4bd9-ac45-565ee3e743aa,305,1,00:06:10.052,6,10,12,2.081548,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['d00040b3-16a7-429c-aef6-370c55e6636e'],"[44.9, 14.6]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,3638.0,Shkodran Mustafi,37.521328,1.7530336,1.0,Ground Pass,"[38.1, 51.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.052
d00040b3-16a7-429c-aef6-370c55e6636e,306,1,00:06:12.134,6,12,12,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['58feba72-134b-4bd9-ac45-565ee3e743aa'],"[38.1, 51.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.134
d1ac07bd-7204-41ca-a990-95cfc66b2c21,307,1,00:06:12.134,6,12,12,3.20494,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['67345244-68f4-41bd-85a5-381263d9186c', 'd00040b3-16a7-429c-aef6-370c55e6636e']","[38.1, 51.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[54.9, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.134
67345244-68f4-41bd-85a5-381263d9186c,308,1,00:06:15.338,6,15,12,1.125264,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['a0afdcb6-f028-4ab5-b6eb-996dbc449ce4'],"[54.9, 52.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,26.761913,-0.9392528,2.0,Low Pass,"[70.7, 31.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.338
a0afdcb6-f028-4ab5-b6eb-996dbc449ce4,309,1,00:06:16.464,6,16,13,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['67345244-68f4-41bd-85a5-381263d9186c'],"[49.4, 48.9]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.464
54d38712-6271-4e65-8410-cb8f8bec4d1a,310,1,00:06:16.464,6,16,13,2.03839,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['a0afdcb6-f028-4ab5-b6eb-996dbc449ce4', 'fcb2ba16-205e-4708-86f6-4a0e49bdc046']","[49.4, 48.9]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,"[58.4, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.464
fcb2ba16-205e-4708-86f6-4a0e49bdc046,311,1,00:06:18.502,6,18,13,1.180911,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['54b02194-bb3c-4474-a391-13140a23b340'],"[58.4, 44.4]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,6396.0,Beñat Etxebarria Urkiaga,6.529931,-2.4429328,1.0,Ground Pass,"[53.4, 40.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.502
54b02194-bb3c-4474-a391-13140a23b340,312,1,00:06:19.683,6,19,13,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['fcb2ba16-205e-4708-86f6-4a0e49bdc046'],"[53.4, 40.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.683
ed76848f-21ed-4e77-ab81-6133abbd5025,313,1,00:06:19.683,6,19,13,0.13012101,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['54b02194-bb3c-4474-a391-13140a23b340', '844ed5f1-4640-485c-9c63-70645759c89b']","[53.4, 40.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.7, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.683
844ed5f1-4640-485c-9c63-70645759c89b,314,1,00:06:19.813,6,19,13,0.589555,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['3a74e8b4-fa41-46b7-8074-cd77e9a78f2b'],"[53.7, 40.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6842.0,Iker Muniain Goñi,6.529931,-0.47734538,1.0,Ground Pass,"[59.5, 37.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.813
3a74e8b4-fa41-46b7-8074-cd77e9a78f2b,315,1,00:06:20.403,6,20,13,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['844ed5f1-4640-485c-9c63-70645759c89b'],"[59.5, 37.1]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.403
a5cd186c-dbfc-4230-95a7-c6256f352214,316,1,00:06:20.403,6,20,13,2.108951,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['3a74e8b4-fa41-46b7-8074-cd77e9a78f2b', '545150e1-766d-4c06-ae56-48656e83ba5a']","[59.5, 37.1]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,"[63.1, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.403
545150e1-766d-4c06-ae56-48656e83ba5a,317,1,00:06:22.512,6,22,13,2.452723,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['bc5793c5-9429-4a55-b4a4-a850287cea0c'],"[63.1, 41.1]",6842.0,Iker Muniain Goñi,21.0,Left Wing,6649.0,Óscar de Marcos Arana,40.212437,0.51482785,3.0,High Pass,"[98.1, 60.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.512
bc5793c5-9429-4a55-b4a4-a850287cea0c,318,1,00:06:24.964,6,24,13,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['545150e1-766d-4c06-ae56-48656e83ba5a'],"[98.1, 60.9]",6649.0,Óscar de Marcos Arana,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.964
2cf3829d-2548-41b1-ae06-88d656d05e02,319,1,00:06:24.964,6,24,13,2.545856,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['56ecd673-280d-407f-a40a-63c082f523ee', 'bc5793c5-9429-4a55-b4a4-a850287cea0c', 'dc2834ff-198c-4188-931d-1140ffde72e0']","[98.1, 60.9]",6649.0,Óscar de Marcos Arana,17.0,Right Wing,,,,,,,,,,,,"[92.7, 56.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.964
dc2834ff-198c-4188-931d-1140ffde72e0,320,1,00:06:26.086,6,26,13,1.169707,17,Pressure,215,Athletic Club,1,Regular Play,207,Valencia,,,['2cf3829d-2548-41b1-ae06-88d656d05e02'],"[19.1, 20.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.086
7d518e2f-098c-47c8-ad23-2a9447b66478,321,1,00:06:27.297,6,27,13,0.307849,17,Pressure,215,Athletic Club,1,Regular Play,207,Valencia,,,['56ecd673-280d-407f-a40a-63c082f523ee'],"[29.8, 23.2]",5186.0,Denis Cheryshev,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.297
56ecd673-280d-407f-a40a-63c082f523ee,322,1,00:06:27.510,6,27,13,1.022327,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['7d518e2f-098c-47c8-ad23-2a9447b66478', 'd51233b1-51c8-4351-84f6-da67b9def6a7', 'dbede2a0-7e31-4c15-9cc7-9413d4b86fc0']","[92.7, 56.0]",6649.0,Óscar de Marcos Arana,17.0,Right Wing,12191.0,Gorka Elustondo Urkola,11.101802,-2.6336193,1.0,Ground Pass,"[83.0, 50.6]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.51
d51233b1-51c8-4351-84f6-da67b9def6a7,323,1,00:06:28.533,6,28,13,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['56ecd673-280d-407f-a40a-63c082f523ee'],"[81.8, 50.1]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.533
dbede2a0-7e31-4c15-9cc7-9413d4b86fc0,324,1,00:06:28.533,6,28,14,0.0,10,Interception,207,Valencia,1,Regular Play,207,Valencia,,,['56ecd673-280d-407f-a40a-63c082f523ee'],"[37.1, 29.5]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.533
bc9ffeff-c452-47a0-b7b4-9ccd4c71b5f9,325,1,00:06:28.533,6,28,14,7.388321,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['10fc9879-0701-47ba-9238-967b5590c859', 'dbede2a0-7e31-4c15-9cc7-9413d4b86fc0']","[37.1, 29.5]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[49.2, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.533
10fc9879-0701-47ba-9238-967b5590c859,326,1,00:06:35.921,6,35,14,1.483548,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['686fe945-05e4-4fcd-ac91-51e15d21e488'],"[49.2, 22.0]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,10802.0,André Filipe Tavares Gomes,15.743253,-1.8342628,1.0,Ground Pass,"[45.1, 6.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.921
686fe945-05e4-4fcd-ac91-51e15d21e488,327,1,00:06:37.404,6,37,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['10fc9879-0701-47ba-9238-967b5590c859'],"[45.1, 6.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.404
f811d959-641c-462b-98e1-2bde9ad44dae,328,1,00:06:37.404,6,37,14,1.642527,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5bca285a-1470-43a9-83fc-3a801f39abc9', '686fe945-05e4-4fcd-ac91-51e15d21e488']","[45.1, 6.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[43.8, 7.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.404
5bca285a-1470-43a9-83fc-3a801f39abc9,329,1,00:06:39.047,6,39,14,1.466929,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['5d3d83fa-15f5-4eba-8c33-a91407cb7327'],"[43.8, 7.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,5741.0,Enzo Nicolás Pérez,15.886157,1.8188285,1.0,Ground Pass,"[39.9, 22.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.047
5d3d83fa-15f5-4eba-8c33-a91407cb7327,330,1,00:06:40.514,6,40,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['5bca285a-1470-43a9-83fc-3a801f39abc9'],"[39.9, 22.9]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.514
46054cef-ad61-4fbc-baf4-5ec689832e5b,331,1,00:06:40.514,6,40,14,4.211975,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5d3d83fa-15f5-4eba-8c33-a91407cb7327', '72e405dd-6f1d-46aa-bddc-d38b61b5b64b']","[39.9, 22.9]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[43.3, 29.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.514
72e405dd-6f1d-46aa-bddc-d38b61b5b64b,332,1,00:06:44.726,6,44,14,2.262761,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['e121a564-c5bd-41ad-8488-63e0b3f09496'],"[43.3, 29.1]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,3638.0,Shkodran Mustafi,24.239843,1.6782645,1.0,Ground Pass,"[40.7, 53.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.726
e121a564-c5bd-41ad-8488-63e0b3f09496,333,1,00:06:46.989,6,46,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['72e405dd-6f1d-46aa-bddc-d38b61b5b64b'],"[40.7, 53.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.989
bd1b5b60-82b7-4ea1-9c6f-38de61cae4d2,334,1,00:06:46.989,6,46,14,0.398599,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['2a5e1a33-2aef-4b77-8047-94ab7d74e7e4', 'e121a564-c5bd-41ad-8488-63e0b3f09496']","[40.7, 53.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[41.4, 54.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.989
2a5e1a33-2aef-4b77-8047-94ab7d74e7e4,335,1,00:06:47.387,6,47,14,1.80242,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['ff64f539-e6e7-49c0-b36d-35de37432fac'],"[41.4, 54.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,27482.0,Aderllan Leandro de Jesus Santos,28.300707,-1.5637293,1.0,Ground Pass,"[41.6, 25.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.387
ff64f539-e6e7-49c0-b36d-35de37432fac,336,1,00:06:49.190,6,49,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['2a5e1a33-2aef-4b77-8047-94ab7d74e7e4'],"[41.6, 25.8]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.19
c9b86f04-4066-4564-a4bb-7708a997fc4c,337,1,00:06:49.190,6,49,14,1.087715,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['e2c89d28-a545-4bda-af86-efe5371a08ee', 'ff64f539-e6e7-49c0-b36d-35de37432fac']","[41.6, 25.8]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,"[42.5, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.19
e2c89d28-a545-4bda-af86-efe5371a08ee,338,1,00:06:50.277,6,50,14,1.399418,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['84827584-4aac-4d66-bf80-0d1e61251e9e'],"[42.5, 25.0]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,6596.0,José Luis Gayà Peña,20.930838,-1.1734326,1.0,Ground Pass,"[50.6, 5.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.277
84827584-4aac-4d66-bf80-0d1e61251e9e,339,1,00:06:51.677,6,51,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['e2c89d28-a545-4bda-af86-efe5371a08ee'],"[50.6, 5.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.677
63bc4421-ae3f-4162-8c42-13fafe1a6258,340,1,00:06:51.677,6,51,14,1.015269,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['456adc4f-45d6-423b-a5b3-49dd6600f1b9', '84827584-4aac-4d66-bf80-0d1e61251e9e']","[50.6, 5.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[50.1, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.677
456adc4f-45d6-423b-a5b3-49dd6600f1b9,341,1,00:06:52.692,6,52,14,1.051439,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['92574055-a7f0-4e77-8faa-49759f00c8ea'],"[50.1, 6.2]",6596.0,José Luis Gayà Peña,6.0,Left Back,5186.0,Denis Cheryshev,13.551753,-0.19305405,1.0,Ground Pass,"[63.4, 3.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.692
92574055-a7f0-4e77-8faa-49759f00c8ea,342,1,00:06:53.743,6,53,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['456adc4f-45d6-423b-a5b3-49dd6600f1b9'],"[63.4, 3.6]",5186.0,Denis Cheryshev,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.743
